user_name,score,date,text,gemma2_sentiment,gemma2_confidence,error_sentiment,classic_sentiment,positive,neutral,negative,time,class_sentiment,class_group,combined_weight_sentiment,combined_abs_sentiment,error_sentiment_value,llama3_sentiment,llama3_confidence,mistral-nemo_sentiment,mistral-nemo_confidence,qwen2_sentiment,qwen2_confidence,qwen2.5-7b_sentiment,qwen2.5-7b_confidence
HELIO BARBOSA,2,26/05/2024,Ñ gostei do App,-0.7,0.8,0,0.4215,0.583,0.417,0.0,1.699,detractor,outros,-0.48,-0.64,,-1.0,0.6,,,-0.5,1.0,-0.6,0.8
José Ademir Alves,5,26/05/2024,Show de bola cara muito bom 👍,0.8,0.9,0,0.4215,0.359,0.641,0.0,1.261,promoter,outros,0.72,0.78,,0.8,0.9,0.8,0.9,0.8,1.0,0.8,0.9
Jan Souza,5,26/05/2024,Excelente,1.0,0.9,0,0.6249,1.0,0.0,0.0,1.672,promoter,outros,0.92,0.99,,0.8,0.9,0.8,1.0,1.0,1.0,1.0,0.9
Nilson Cesar,1,26/05/2024,Muito ruim muito juros no débito e difícil de configurar sem falar nos juros altos do crédito não recomendo,-0.8,0.9,0,-0.2732,0.202,0.514,0.285,1.39,detractor,cartao credito,-0.69,-0.76,,0.7,0.9,-0.9,1.0,-0.8,0.6,-0.7,0.8
Jose Cerqueira,5,26/05/2024,é una ótima opção oara quem deseja aumentar seus ganhos. renda extra. o qye orecuso oara conseguir um crescimento e ser útil a ton,0.8,0.7,0,0.8834,0.414,0.586,0.0,1.946,promoter,outros,0.82,0.8,,0.8,0.9,0.6,0.8,0.7,1.0,0.8,0.7
Calebi Amatuzi,1,26/05/2024,Muito ruim o aplicativo quando eu tento transferir algum dinheiro o dinheiro fica travado e é muito ruim ele,-0.8,0.9,0,-0.802,0.0,0.644,0.356,1.34,detractor,lentidao,-0.8,-0.8,,0.6,0.8,-0.8,0.9,-0.8,0.7,-0.8,0.7
Amannda Karollaynny,1,26/05/2024,"Péssimo banco, bloqueia seu dinheiro do nada e nem te deixe acessar o aplicativo pra tentar recuperar, é golpe",-0.8,0.9,0,-0.7783,0.0,0.673,0.327,1.304,detractor,atendimento,-0.8,-0.8,,0.7,0.9,-0.8,1.0,-0.8,0.7,-1.0,0.9
Joao Alef Araujo,5,26/05/2024,Fida de mais,-0.7,0.6,0,0.0,0.0,1.0,0.0,1.167,promoter,outros,-0.66,-0.63,,0.5,0.8,,,0.8,0.9,-1.0,0.8
Ana da Silva Carneiro Carvalho,5,26/05/2024,gostei muito,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.762,promoter,outros,0.72,0.78,,0.8,0.9,0.5,1.0,0.8,1.0,0.8,0.9
Wellington Boaventura De Andrade,5,26/05/2024,Super Recomendo,0.8,0.9,0,0.7506,1.0,0.0,0.0,1.915,promoter,outros,0.79,0.8,,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.9
rai Fe399,3,26/05/2024,Ésta muito ruim não consigo entrar na minha conta de acesso com minha senha é não consigo fazer outra recuperar senha nova o que fazer mandei um contato ou email de contato precisando sabe o que está acontecendo,-0.8,0.7,0,-0.7906,0.0,0.8,0.2,1.812,detractor,conta,-0.8,-0.8,,0.1,0.8,-0.7,0.9,-0.9,0.8,-0.6,0.8
Hellianay Constantino De Oliveira,5,26/05/2024,ótima aquisição,0.8,0.9,0,0.0,0.0,1.0,0.0,2.097,promoter,outros,0.76,0.72,,0.7,0.8,0.6,1.0,0.8,0.9,0.8,0.9
Andre Pereira,1,26/05/2024,"Comprei o plano top e tô pagando as taxas mais altas pq tem uma meta de 2000,00 mil por mês em vendas que eu não cumpri. Absurdo isso",-0.6,0.8,0,-0.5994,0.0,0.83,0.17,1.941,detractor,taxas,-0.6,-0.6,,-0.7,0.8,-0.5,1.0,-0.8,0.7,-0.7,0.8
Kauane Vitória,5,26/05/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.178,promoter,outros,0.87,0.96,,0.8,0.9,0.7,1.0,0.8,1.0,0.8,0.9
̶L̶ ̶E̶ ̶N̶ ̶D̶ ̶A̶ ̶R̶ ̶I̶ ̶Ø̶,1,26/05/2024,"Já até migrei para outro banco , sempre gostei do Ton , mais ultimamente só trava , trava completamente mesmo , eu não sei oq está acontecendo , mais eu nunca mais entro nesse banco .",-0.7,0.8,0,-0.7553,0.074,0.657,0.27,1.848,detractor,atendimento,-0.71,-0.7,,-0.9,0.8,0.1,0.8,-0.8,0.6,-0.6,0.8
Lucidalva Mendes Costa,1,26/05/2024,Aplicativo fica MUITO lento demora muito para abrir,-0.7,0.8,0,-0.4404,0.0,0.606,0.394,1.789,detractor,lentidao,-0.65,-0.69,,-0.7,0.8,-0.7,0.8,-0.8,1.0,-1.0,0.8
Sibele Alves,5,26/05/2024,Ok,0.3,0.6,0,0.2263,1.0,0.0,0.0,1.114,neutral,outros,0.29,0.29,,0.5,0.8,0.0,1.0,0.0,1.0,0.5,0.8
Rosimeire Batista,1,25/05/2024,Aplicativo congelado na tela de boas vindas a 90 dias. Não consigo acessar o app.,-0.8,0.7,0,-0.296,0.0,0.845,0.155,1.743,detractor,acesso,-0.7,-0.76,,0.8,0.9,-0.7,1.0,-1.0,0.8,-1.0,0.8
Jose Heleno,5,25/05/2024,Nota 10,1.0,1.0,0,0.0,0.0,1.0,0.0,1.183,promoter,outros,0.95,0.9,,0.6,0.9,0.7,0.9,,,0.8,0.9
Ercilia Néves,5,25/05/2024,Excelente didática,0.8,0.9,0,0.6249,0.804,0.196,0.0,1.791,promoter,outros,0.76,0.79,,0.8,1.0,0.7,1.0,0.8,1.0,0.8,0.9
Risomara Carvalho,5,25/05/2024,eu estou amando,0.8,0.9,0,0.0,0.0,1.0,0.0,1.766,promoter,outros,0.76,0.72,,0.8,0.9,0.8,1.0,1.0,1.0,0.8,0.9
Ivan Assis,5,25/05/2024,muito boa excelente,0.8,0.9,0,0.7906,0.875,0.125,0.0,1.649,promoter,outros,0.8,0.8,,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.9
Marlos Costa,1,25/05/2024,"app pediu autorização do aparelho mas não funciona, impossibilitando o uso e valores recebidos estão presos.",-0.6,0.8,0,0.1901,0.193,0.654,0.153,1.205,detractor,outros,-0.44,-0.54,,0.8,0.9,-0.5,0.8,-0.8,0.6,-0.8,0.7
Valber Dantas,5,25/05/2024,a melhor perfeita.,1.0,1.0,0,0.6486,1.0,0.0,0.0,1.486,promoter,outros,0.93,0.99,,0.7,1.0,0.8,1.0,0.8,1.0,0.8,0.9
Sheyson Ray,1,25/05/2024,"O aplicativo fica dando erro (email ou senha incorretos) quando coloco o email e a senha que estão certos. Detalhe, quando resolvo o problema (fazendo outra senha), em alguns dias ele faz a mesma coisa.",-0.6,0.8,0,-0.4404,0.071,0.772,0.157,1.3,detractor,atendimento,-0.57,-0.59,,0.4,0.8,-0.5,0.9,0.1,0.7,-0.3,0.8
Eduardo Domingos,1,25/05/2024,Aplicativo não quer nem fazer o cadastro e pelo que vi em outros comentários errei na escolha de ter adquirido seus serviços,-0.7,0.8,0,-0.2263,0.06,0.837,0.102,1.849,detractor,atendimento,-0.61,-0.66,,0.4,0.8,-0.5,0.9,-0.8,1.0,-0.6,0.8
Daniele Lobo,5,25/05/2024,maravilha,1.0,1.0,0,0.4215,1.0,0.0,0.0,1.194,promoter,outros,0.88,0.97,,0.8,0.9,0.7,1.0,0.7,1.0,0.8,0.9
Amanda Lima,1,25/05/2024,"O app pediu para completar o cadastro, enviei fotos de doc, e selfie foi para analize o cadastro e nao foi aprovado, até entao estava tudo normal no app, entrei em contato e me disseram que eu precisava fazer um novo cadastro e fazer uma transferência de titularidade, enfim fiz novamente negado.Meu app esta completamente bloqueado nao consigo fazer nada por ele, o valor das minhas vendas pelas maquinas preciso entrar em contato para solicitar transferência, se soubesse disso NÃO teria comprado.",-0.8,0.9,0,-0.7979,0.052,0.774,0.173,1.863,detractor,maquininha,-0.8,-0.8,,0.4,0.9,-0.8,0.9,0.2,0.8,-0.7,0.8
Rafael Domingos,3,25/05/2024,"Vendi por quase 3 anos, melhor máquina que já tive, gostava muito das taxas e do suporte quando precisei. De repente não consigo mais transferir minhas vendas e estão pedindo uma procuração pública, custa acima de 300,00 reias ao invés de uma simples, para continuar vendendo pois uso no cpnj da minha esposa. Infelizmente vou parar de vender.",-0.4,0.7,0,-0.4728,0.043,0.845,0.111,1.873,detractor,maquininha,-0.41,-0.4,,-0.8,0.9,-0.5,0.9,0.2,0.7,-0.5,0.8
Isabel Martinez,1,25/05/2024,"Mas que péssimo está máquina, não estou conseguindo fazer as transferências para minha conta, com o dinheiro travado e nada que vai e ninguém resolve.",-0.8,0.7,0,-0.2617,0.101,0.721,0.178,1.833,detractor,maquininha,-0.69,-0.76,,-0.6,0.8,-0.8,0.9,-0.8,0.7,-0.8,0.7
Isaac Freire,5,25/05/2024,excelente,1.0,0.8,0,0.6249,1.0,0.0,0.0,1.177,promoter,outros,0.92,0.99,,0.7,1.0,0.75,1.0,1.0,0.8,0.8,1.0
Michael Douglas Nascimento,5,25/05/2024,muito bom garantir sempre uma renda extra,0.7,0.8,0,0.6597,0.519,0.481,0.0,1.771,promoter,outros,0.69,0.7,,0.8,0.9,0.75,1.0,0.8,0.9,0.8,0.9
Wellington Terra de Carvalho,5,25/05/2024,top demais!!,1.0,1.0,0,0.0,0.0,1.0,0.0,1.197,promoter,outros,0.95,0.9,,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9
Walas Rodrigues,5,25/05/2024,app é muito bom. muito fluido sem travamento,0.8,0.9,0,0.4215,0.318,0.682,0.0,1.657,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.8,0.9,0.8,0.9
Fabyanno Delamare,1,25/05/2024,Muito inútil,-0.7,0.8,0,-0.4404,0.0,0.256,0.744,1.96,detractor,outros,-0.65,-0.69,,0.7,0.8,0.0,1.0,-1.0,0.8,-1.0,0.8
bruna Freitas santos,5,25/05/2024,muito bom dinheiro rápido,0.8,0.7,0,0.5574,0.697,0.303,0.0,1.689,promoter,outros,0.75,0.79,,0.5,0.8,0.8,1.0,0.8,0.9,0.8,0.9
Eronildo Menezes,5,25/05/2024,É uma Hotmail oportunidade pra nossos negócios,0.6,0.7,0,0.4215,0.359,0.641,0.0,1.783,promoter,outros,0.56,0.59,,0.8,0.7,0.1,0.8,0.5,1.0,0.6,0.8
Francisco Carlos,5,25/05/2024,muito Boa indico,0.8,0.9,0,0.4404,0.592,0.408,0.0,1.193,promoter,outros,0.73,0.78,,0.8,0.9,0.8,1.0,0.9,0.8,0.8,0.9
Lêssa Haggai,1,25/05/2024,Não consigo usar o Tão ton. O app fecha todas as vezes,-0.6,0.8,0,-0.296,0.0,0.804,0.196,1.221,detractor,outros,-0.54,-0.58,,0.8,0.9,-0.8,0.9,-1.0,0.8,-0.8,0.7
paulo costa,5,25/05/2024,muito bom app,0.8,0.9,0,0.4215,0.583,0.417,0.0,1.186,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Aline Oliveira Ayres,5,25/05/2024,Excelente muito agradável,1.0,0.9,0,0.8176,0.882,0.118,0.0,1.171,promoter,outros,0.96,1.0,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Raniely Feitosa,3,25/05/2024,"vou coloca três estrelas porq comecei agora, vamo vê daqui pra frente",0.4,0.7,0,0.0,0.0,1.0,0.0,1.701,promoter,outros,0.38,0.36,,0.7,0.9,0.5,1.0,0.3,0.7,0.3,0.7
Jefferson aleixo,1,25/05/2024,Não consigo usar o tap ton,-0.6,0.8,0,-0.296,0.0,0.645,0.355,1.174,detractor,outros,-0.54,-0.58,,0.6,0.8,0.0,0.5,-1.0,1.0,-1.0,0.8
Samuel Adelino,5,25/05/2024,Otimo,1.0,1.0,0,0.3612,1.0,0.0,0.0,1.173,promoter,outros,0.87,0.96,,0.8,0.9,0.7,0.9,0.8,1.0,0.8,0.9
edson Júnior,1,25/05/2024,O app literalmente nao funciona,-0.8,0.9,0,-0.296,0.0,0.577,0.423,1.18,detractor,outros,-0.7,-0.76,,0.8,1.0,-1.0,1.0,-1.0,0.8,-1.0,0.8
Gisele duarte,5,24/05/2024,a melhor máquina do mercado brasileiro 🥰,0.8,0.9,0,0.4404,0.42,0.58,0.0,1.807,promoter,maquininha,0.73,0.78,,0.8,1.0,0.8,1.0,1.0,1.0,0.8,0.9
Victor Barthel de Freitas,2,24/05/2024,"Aplicativo sem nenhuma instabilidade , não consigo fazer uma operação nele sem ficar uma eternidade carregando e depois dar erro. Já desinstalei e instalei como orientado pelo suporte e nada.",-0.7,0.8,0,-0.5859,0.0,0.833,0.167,1.997,detractor,lentidao,-0.68,-0.7,,0.4,0.9,0.1,0.8,-0.8,0.5,-0.8,0.7
Kelli Costa,5,24/05/2024,"Máquina de ótima qualidade, uso e super indico. Tive assistência técnica rápida quando precisei. Ótima oportunidade de fazer o negócio crescer.",0.8,0.9,0,0.7717,0.283,0.717,0.0,1.973,promoter,maquininha,0.79,0.8,,0.8,1.0,0.6,0.9,0.9,0.8,0.9,0.8
Keliane Meireles,5,24/05/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.783,promoter,outros,0.87,0.96,,0.7,0.8,0.7,1.0,0.8,1.0,0.8,0.9
Leidiene Lima Santos,5,24/05/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.171,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Vinícius Soares (24/10/2023),5,24/05/2024,é um ótimo aplicativo funciona super bem,0.8,0.9,0,0.8176,0.739,0.261,0.0,1.864,promoter,outros,0.8,0.8,,0.7,0.9,0.8,1.0,0.8,0.9,0.8,0.9
luciano veriano,5,24/05/2024,bom demais,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.851,promoter,outros,0.72,0.78,,0.8,1.0,0.8,0.9,0.8,1.0,0.8,0.9
Cristianny Bahia,1,24/05/2024,"Esse aplicativo só me dá dor de cabeça, sempre é um problema, aff.",-0.8,0.7,0,-0.7184,0.0,0.625,0.375,1.737,detractor,atendimento,-0.78,-0.8,,0.7,0.8,-1.0,0.9,-0.8,0.9,-0.8,0.7
Ronaldo Sales,5,24/05/2024,Muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.668,promoter,outros,0.72,0.78,,0.5,0.8,0.8,1.0,0.8,1.0,0.8,0.9
João Sann,5,24/05/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.946,promoter,outros,0.72,0.78,,0.7,0.8,0.8,1.0,1.0,1.0,0.8,0.9
Amanda Sousa,5,24/05/2024,não tem melhor,,,1,0.1779,0.475,0.164,0.361,1.681,promoter,outros,,,"  -  



",0.8,0.6,0.0,1.0,-1.0,1.0,-1.0,0.8
Mel Costa,5,24/05/2024,super recomendo,0.8,0.9,0,0.7506,1.0,0.0,0.0,1.161,promoter,outros,0.79,0.8,,0.8,0.9,0.7,1.0,1.0,1.0,0.8,0.9
Oliver Wiesel,1,24/05/2024,O dinheiro simplesmente sumiu após a venda! Esperei 3 dias e o dinheiro n apareceu!,-0.7,0.8,0,-0.3987,0.0,0.749,0.251,1.643,detractor,venda,-0.64,-0.68,,0.8,0.9,-0.8,0.9,-0.8,0.6,-0.8,0.7
Paulo Adriano,5,24/05/2024,"Após minha reclamação, foi resolvido o problema de envio dos documentos para Ton. Obrigado!",0.7,0.9,0,0.2481,0.285,0.484,0.231,1.758,promoter,atendimento,0.61,0.67,,0.9,1.0,0.5,1.0,0.5,1.0,0.8,0.9
Assessoria,1,24/05/2024,esse banco rouba seu dinheiro.. leia direito os termos de adesão da conta pois eles te roubam no direito deles ainda... me roubaram 5 mil reais e o argumento é que aceitei os termos na abertura da conta e que vão devolver meu dinheiro só depois de 120 dias após a análise interna deles... sendo que eu mandei dinheiro da minha conta picpay pra o aplicativo deles ton... não sei que analise é essa pra eles segurar meu dinheiro por 120 dias... isso se vão devolver depois de 120 dias duvido né...,-0.8,0.9,0,-0.9231,0.025,0.801,0.174,1.818,detractor,conta,-0.82,-0.8,,0.6,0.8,-0.8,0.9,-0.9,0.8,-0.8,0.9
Darlan Barros2,5,24/05/2024,top,0.8,0.7,0,0.0,0.0,1.0,0.0,1.591,neutral,outros,0.76,0.72,,0.5,0.8,,,,,1.0,1.0
Edgley Sousa,4,24/05/2024,maquina apartir da t2 funciona bem. pra ficar melhor o sinal de dados moveis precisa conectar em todas as áreas.,0.6,0.7,0,0.6124,0.227,0.773,0.0,1.314,promoter,maquininha,0.6,0.6,,0.6,0.8,0.4,0.8,0.6,0.8,0.3,0.8
Ernesto von manstein leão maia Manstein,1,24/05/2024,Nunca chega por telefone o código desinstalando,-0.6,0.7,0,0.0,0.0,1.0,0.0,1.844,detractor,atendimento,-0.57,-0.54,,-0.7,0.8,,,-1.0,1.0,-1.0,0.8
Cleomar evangelista da silva,5,24/05/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.774,promoter,outros,0.87,0.96,,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.9
wesley pereira dos santos,5,24/05/2024,Top,0.6,0.7,0,0.0,0.0,1.0,0.0,1.95,promoter,outros,0.57,0.54,,0.5,0.8,0.7,1.0,,,1.0,0.8
meu amor,5,24/05/2024,Muito bom essa máquina pode confia,0.8,0.7,0,0.7096,0.596,0.404,0.0,1.783,promoter,maquininha,0.78,0.8,,0.7,0.8,0.6,0.8,0.9,1.0,0.8,0.9
Telzinha Pacheco,5,24/05/2024,Foi. Muito. Difícil. Mais. Deu. Certo. Graças a. Deus.,0.2,0.6,0,0.6597,0.515,0.379,0.106,1.887,promoter,outros,0.29,0.22,,0.7,0.8,0.1,0.8,0.2,0.8,0.5,0.8
Ivandre Cruz,1,24/05/2024,"Difícil em @seliganoton , mais uma sexta feira e, essa p.... de maquina Não funciona. Nem no chip e nem wi fi... Erro de Comunicação. Fica a fica, quase todos finais de semana, essa maquina PARA, culpam as operadoras, e no wi fi, pq Não funciona? Vendem a maquina, ganham nas operações e Não tem qualidade nas presteza do serviço. Péssimo, fica a dica para quem esta pensando na @seliganoton .",-0.8,0.9,0,-0.8893,0.0,0.794,0.206,1.879,detractor,maquininha,-0.82,-0.8,,-0.7,0.9,-0.8,0.9,0.3,0.8,-0.8,0.7
Bruno Favacho Souza Bruno,4,24/05/2024,"tirando as taxas que subiram bastante, é bom.",0.3,0.6,0,0.4215,0.318,0.682,0.0,1.605,promoter,taxas,0.32,0.31,,0.7,0.8,0.2,0.8,0.5,1.0,0.5,0.8
RAFAEL RAMOS,1,24/05/2024,"não consigo abrir uma conta no tom, por isso fico preso nas transferências e não tenho direito a ter um pix . vc entra em contato eles informam que vão abrir a conta e nunca abre. só não parei de usar por paguei pela máquina então vou usar , mas já entrou fechando com outra aí deve encostar está máquina.",-0.7,0.8,0,-0.8625,0.0,0.792,0.208,1.252,detractor,conta,-0.73,-0.7,,-0.8,0.9,-0.5,0.8,-0.8,0.7,-0.7,0.8
Jailson Duarte,5,24/05/2024,quero fazer também Pix,0.6,0.7,0,0.0,0.0,1.0,0.0,1.785,promoter,pix,0.57,0.54,,0.8,0.7,0.5,1.0,0.5,0.8,0.5,0.8
AlbericoLuiz,4,24/05/2024,se poder se m rápido no débito,-0.7,0.6,0,0.2023,0.265,0.735,0.0,2.029,promoter,cartao de debito,-0.52,-0.63,,0.5,0.8,0.1,0.8,0.7,0.8,-1.0,0.8
Maria Edilde Nunes,5,24/05/2024,Muito boa,0.8,0.9,0,0.4404,0.744,0.256,0.0,1.172,promoter,outros,0.73,0.78,,0.8,1.0,0.8,1.0,1.0,1.0,0.7,0.8
Regenilson Souza,5,24/05/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.644,promoter,outros,0.87,0.96,,0.8,0.9,0.75,1.0,0.8,1.0,0.8,0.9
Edelcio Servilha,5,24/05/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.665,promoter,outros,0.72,0.78,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Silezio Marques,1,24/05/2024,"Se pudesse dar zero seria a nota ideal, super decepcionado horrível mesmo, não te atendem dando explicação, porq o seu dinheiro está retido. Que nojo .",-0.8,0.9,0,0.2732,0.275,0.482,0.244,1.77,detractor,atendimento,-0.59,-0.72,,-1.0,0.9,-0.8,1.0,-0.9,0.8,-0.8,0.9
Luciele Sena,3,24/05/2024,KçhZj M5g,,,1,0.0,0.0,1.0,0.0,1.713,neutral,outros,,,"NaN  
",,,0.0,0.7,,,0.0,0.1
INSTALADORA ELÉTRICA TERREM,1,24/05/2024,"Aplicativo bagunçado no meu cadastro nem a opção Pix liberou ainda comprei a máquina mais top de linha e quero só ver quando ela chegar se vou conseguir cobrar por Pix direto na máquina. Sem contar o suporte ""humanizado"" que te responde igual um robô com frases prontas. A ton nem de perto se parece com a Stone que dá um show nesse quesito",-0.8,0.7,0,-0.1027,0.051,0.908,0.041,1.904,detractor,atendimento,-0.66,-0.74,,0.4,0.8,-0.6,0.8,0.3,0.7,-0.7,0.8
Kedianeassis Nany,5,24/05/2024,ótimo,1.0,0.9,0,0.3612,1.0,0.0,0.0,1.162,promoter,outros,0.87,0.96,,0.7,1.0,0.8,1.0,0.8,1.0,1.0,0.9
Tatiany Oliveira,5,24/05/2024,muito bom,0.8,0.9,0,0.4215,0.737,0.263,0.0,1.17,promoter,outros,0.72,0.78,,0.8,0.9,0.7,1.0,1.0,1.0,0.8,0.9
Rafael Domingues,1,24/05/2024,Fecha sozinho,-0.6,0.8,0,-0.25,0.0,0.333,0.667,1.665,neutral,outros,-0.53,-0.57,,0.3,0.8,0.0,1.0,0.1,0.8,-1.0,0.8
Renner,3,24/05/2024,"O app é bom, mas...está muito lento a demora para o atendimento ao meus clientes. Quando vou efetuar pagamentos com o tapton o app fecha, e tenho que reabrir digitar tudo de novo e para alguém que tem o faturamento de 10.000,00, por mês e meu estabelecimento fica lotado acaba que complica meu atendimento e ao meu cliente, espero que resolva.",-0.6,0.8,0,-0.1779,0.052,0.847,0.101,1.326,detractor,atendimento,-0.52,-0.57,,0.3,0.8,-0.5,0.8,-0.6,0.7,-0.4,0.8
Wedson Luiz Alves,5,24/05/2024,Bom de mas,0.6,0.7,0,0.2263,0.487,0.513,0.0,1.258,promoter,outros,0.53,0.57,,0.5,0.8,0.2,0.7,0.5,1.0,0.5,0.7
Maria Tereza Santos Silva,5,24/05/2024,eu tomei a suspeita de falar mas eu amo Tom tá sou bem feliz já trabalho com ela,0.7,0.8,0,0.8176,0.344,0.581,0.075,1.187,promoter,outros,0.72,0.7,,0.8,0.7,0.5,0.8,0.9,1.0,0.7,0.8
Click7 Multisevice,1,23/05/2024,"depois da atualização o aplicativo parou de funcionar, ja perdi duas vendas, se perder mais uma sairei da ton",-0.7,0.8,0,-0.4019,0.0,0.863,0.137,1.774,detractor,venda,-0.64,-0.68,,0.3,0.8,-0.8,0.9,-0.8,1.0,-0.7,0.8
Lineide Moura,5,23/05/2024,"Super indico a ton, top 10.",0.8,0.9,0,0.5994,0.494,0.506,0.0,1.829,promoter,outros,0.76,0.79,,0.6,1.0,0.8,1.0,0.8,0.9,0.8,0.9
Lurdes Rodrigues,1,23/05/2024,"Não tenho como opinar positivamente, pois o app nunca abriu no meu celular tenho que usar pelo celular dos outros. Um absurdo.",-0.7,0.8,0,-0.128,0.129,0.684,0.186,1.82,detractor,acesso,-0.59,-0.65,,0.6,0.9,0.1,0.8,-0.9,0.8,-0.8,0.9
Maycon douglas de Sousa Ataides Gomes de Ataides,5,23/05/2024,Satisfacción em usa os Serviços da TON.,0.7,0.8,0,0.0,0.0,1.0,0.0,2.091,promoter,outros,0.66,0.63,,0.8,0.7,0.5,1.0,1.0,0.8,0.6,0.8
Angel Rosa,2,23/05/2024,A minha máquina simplesmente pegou fogo do nada sozinha e sem estar conectada a um carregador .,-0.8,0.9,0,-0.34,0.0,0.833,0.167,1.348,detractor,maquininha,-0.71,-0.77,,-0.7,0.8,-0.7,0.9,-0.9,1.0,-0.8,0.7
Lucia Maria,2,23/05/2024,"Fiquei um tempo sem usar a maquininha, depois de um tempo tentei entrar no aplicativo e está dando conta inativa e não consigo entrar,ja pedi ajuda pelo ZAP e não adianta nada.",-0.6,0.8,0,0.1531,0.15,0.719,0.132,1.902,detractor,maquininha,-0.45,-0.54,,0.6,0.9,-0.9,1.0,-0.8,0.7,-0.4,0.7
Vinicius K,1,23/05/2024,O app está horrível muito lento,-0.8,0.7,0,-0.5719,0.0,0.519,0.481,1.931,detractor,lentidao,-0.75,-0.79,,-1.0,0.9,-0.8,1.0,-1.0,0.5,-1.0,0.8
Victor Nascimento,1,23/05/2024,"Depois da atualização , o meu APP tá dando erro no silfe",-0.6,0.8,0,-0.0516,0.185,0.615,0.2,1.303,detractor,outros,-0.49,-0.55,,0.7,0.6,-0.5,0.8,-0.6,0.7,-0.8,0.7
paulo mota,5,23/05/2024,App muito prático e ótimo manuseio,0.8,0.9,0,0.3612,0.385,0.615,0.0,1.224,promoter,outros,0.71,0.77,,0.8,1.0,0.7,1.0,0.8,0.9,0.8,0.9
Airton Nardelli Junior,1,23/05/2024,"NÃO PERCA SEU TEMPO E DINHEIRO COM ESSA MAQUINA. Chat não serve para nada. Só enrolam você. Estou a 2 semanas tentando liberar o cadastro para poder enfim usar a máquina que comprei, mas não vai pra frente. No chat não explicam nada e só enrolam. Estão perdendo pra Stelo no atendimento. Vergonha. Hoje (23/05/24) indeferiram meu cadastro. Como já passou 7 dias da compra, não consigo pedir meu dinheiro de volta. Perdi dinheiro e tempo, achando que a Stone era diferente.",-0.8,0.9,0,-0.9514,0.018,0.732,0.25,2.07,detractor,maquininha,-0.83,-0.8,,-0.8,0.9,-0.9,1.0,-0.9,0.8,-0.9,0.8
César Furtado,1,23/05/2024,"Horrível não funciona, não indico a ninguém",-0.8,0.9,0,-0.7964,0.0,0.27,0.73,1.858,detractor,outros,-0.8,-0.8,,0.8,1.0,-1.0,1.0,-1.0,0.8,-1.0,0.8
Paula baia Baia,5,23/05/2024,ótimo muito bom,1.0,0.9,0,0.6486,0.841,0.159,0.0,1.461,promoter,outros,0.93,0.99,,0.8,1.0,0.7,1.0,0.8,1.0,1.0,0.9
Irineu Francinaldo Bezerra surdo,4,23/05/2024,Boa tarde,0.6,0.8,0,0.4404,0.744,0.256,0.0,1.104,neutral,outros,0.57,0.59,,0.5,0.8,0.5,1.0,0.5,1.0,0.5,0.8
Raimundo Reis,5,23/05/2024,Bom otimo,0.8,0.7,0,0.6486,1.0,0.0,0.0,1.671,promoter,outros,0.77,0.79,,0.5,0.8,0.8,1.0,0.8,1.0,0.8,0.7
Jefferson Diniz,2,23/05/2024,"App lento demais, final de semana então nem se fala. Pagar contas ou fazer transferência pix demora muito.",-0.6,0.8,0,-0.3182,0.0,0.881,0.119,1.912,detractor,lentidao,-0.54,-0.58,,0.4,0.9,-0.5,0.8,-0.8,1.0,-0.7,0.8
Malu Castro,5,23/05/2024,Maravilhosa,1.0,0.9,0,0.5994,1.0,0.0,0.0,1.755,promoter,outros,0.92,0.98,,0.8,0.9,0.8,1.0,0.8,1.0,0.8,0.9
Larissa Siqueira,1,23/05/2024,"O que houve com o aplicativo minhas vendas não estão sendo transferidas, o dinheiro fica preso, e não consigo suporte nenhum.",-0.7,0.8,0,-0.7783,0.0,0.642,0.358,1.718,detractor,atendimento,-0.72,-0.7,,0.3,0.9,-0.8,1.0,-1.0,0.7,-0.8,0.7
